gameId	code	displayName	category	family	regionScope	provinceCode	cityCode	version	enabled	sourceModule
560	wjmj	WJMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangsu		1.0.0	1	WJMJ
561	lnjzmj	LNJZMJ	MAHJONG	mahjong:lai-zi	PROVINCE	liaoning		1.0.0	1	LNJZMJ
565	qxwq	QXWQ	MAHJONG	mahjong:standard	PROVINCE	sichuan		1.0.0	1	QXWQ
568	tgwsk	TGWSK	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	1	TGWSK
571	sjms	SJMS	POKER	poker:510k	PROVINCE	sichuan		1.0.0	1	SJMS
572	dzzj	DZZJ	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	1	DZZJ
573	pydd	PYDD	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	1	PYDD
574	yjlymj	YJLYMJ	MAHJONG	mahjong:lai-zi	PROVINCE	hubei		1.0.0	1	YJLYMJ
588	dphmj	DPHMJ	MAHJONG	mahjong:lai-zi	NATIONAL			1.0.0	1	DPHMJ
589	gapdk	GAPDK	POKER	poker:pao-de-kuai	PROVINCE	jiangxi		1.0.0	1	GAPDK
591	qdjt	QDJT	POKER	poker:510k	PROVINCE	jiangxi		1.0.0	1	QDJT
594	jayxmj	JAYXMJ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangxi		1.0.0	1	JAYXMJ
596	pxphz	PXPHZ	WORD_CARD	word-card:pao-hu-zi	PROVINCE	jiangxi		1.0.0	1	PXPHZ
605	jtpdk	JTPDK	POKER	poker:pao-de-kuai	PROVINCE	jiangsu		1.0.0	1	JTPDK
610	jyessz	JYESSZ	MAHJONG	mahjong:lai-zi	PROVINCE	jiangsu		1.0.0	1	JYESSZ
611	tzpdk	TZPDK	POKER	poker:pao-de-kuai	PROVINCE	jiangsu		1.0.0	1	TZPDK
622	bdjhmj	BDJHMJ	MAHJONG	mahjong:standard	PROVINCE	guangdong		1.0.0	1	BDJHMJ
623	hzbdmj	HZBDMJ	MAHJONG	mahjong:standard	PROVINCE	guangdong		1.0.0	1	HZBDMJ
629	NJ201	内江跑得快	POKER	poker:pao-de-kuai	CITY	sichuan	neijiang	legacy-equivalent-1	1	NJ201
90005	LS201	凉山跑得快	POKER	poker:pao-de-kuai	CITY	sichuan	liangshan	xqp-equivalent-1	1	LS201
900001	hjmj	HJMJ	MAHJONG	mahjong:xue-zhan	PROVINCE	unpublished		1.0.0	0	HJMJ
900002	hsmj	HSMJ	MAHJONG	mahjong:standard	PROVINCE	hubei		1.0.0	0	HSMJ
900003	msmj	MSMJ	MAHJONG	mahjong:xue-zhan	PROVINCE	unpublished		1.0.0	0	MSMJ
900004	nzdl	NZDL	POKER	poker:landlord	PROVINCE	unpublished		1.0.0	0	NZDL
900005	pdk_bak	PDK_BAK	POKER	poker:pao-de-kuai	PROVINCE	unpublished		1.0.0	0	PDK_BAK
900006	sdlcmj	SDLCMJ	MAHJONG	mahjong:standard	PROVINCE	shandong		1.0.0	0	SDLCMJ
900007	xcmj	XCMJ	MAHJONG	mahjong:xue-liu	PROVINCE	anhui		1.0.0	0	XCMJ
900008	xjmj	XJMJ	MAHJONG	mahjong:standard	PROVINCE	unpublished		1.0.0	0	XJMJ
900009	zzmj	ZZMJ	MAHJONG	mahjong:lai-zi	PROVINCE	fujian		1.0.0	0	ZZMJ
